Time,run_id
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.0,2
0.1000728384154291,3
0.1966799409280585,3
0.3027726433651173,3
0.4183241431483163,3
0.5338756429315155,3
0.6494271427147145,3
0.7649786424979135,3
0.8770644063783128,3
0.977780840797468,3
1.0830787266326387,3
1.1883766124678097,3
1.242140240473791,3
1.3509038607311683,3
1.4596674809885462,3
1.5143551635277708,3
1.5690428460669954,3
1.62373052860622,3
1.6784182111454446,3
1.7331058936846693,3
1.8427935722005804,3
1.897481254739805,3
2.0071689332557163,3
2.061856615794941,3
2.1165442983341656,3
2.17123198087339,3
2.2809196593893013,3
2.3906073379052124,3
2.5002950164211235,3
2.6099826949370346,3
2.6646703774762592,3
2.719358060015484,3
2.7740457425547085,3
2.828733425093933,3
2.8834211076331577,3
2.9381087901723824,3
2.992796472711607,3
3.047484155250832,3
3.102171837790056,3
3.156859520329281,3
3.266547198845192,3
3.3212348813844166,3
3.375922563923641,3
3.430610246462866,3
3.4852979290020905,3
3.5949856075180016,3
4.4047437528146425,3
4.466354717551338,3
4.527965682288034,3
4.58957664702473,3
4.651187611761426,3
4.7127985764981215,3
4.774409541234817,3
4.891020505971513,3
4.952631470708209,3
5.014242435444904,3
5.0758534001816,3
5.137464364918296,3
5.199075329654992,3
5.315686294391687,3
5.377297259128383,3
5.493908223865079,3
5.555519188601775,3
5.61713015333847,3
5.678741118075166,3
5.740352082811862,3
5.8569630475485575,3
5.918574012285253,3
5.980184977021949,3
6.041795941758645,3
6.103406906495341,3
6.1650178712320365,3
6.226628835968732,3
6.343239800705428,3
6.459850765442123,3
6.576461730178819,3
6.638072694915515,3
6.6996836596522105,3
6.761294624388906,3
6.822905589125602,3
6.884516553862298,3
6.946127518598994,3
7.062738483335689,3
7.124349448072385,3
7.185960412809081,3
7.247571377545777,3
7.309182342282472,3
7.370793307019168,3
7.432404271755864,3
7.49401523649256,3
7.610626201229255,3
7.672237165965951,3
7.788848130702647,3
7.8504590954393425,3
7.912070060176038,3
7.973681024912734,3
8.03529198964943,3
8.096902954386126,3
8.158513919122822,3
8.220124883859517,3
8.281735848596213,3
0.1000728384154291,4
0.2151243381986281,4
0.3301758379818272,4
0.4452273377650263,4
0.5602788375482254,4
0.6753303373314244,4
0.7764024370279031,4
0.8819570028152185,4
0.987511568602534,4
1.0930661343898491,4
1.8389857792224604,4
1.8917582229640204,4
1.9445306667055804,4
1.9973031104471404,4
2.0500755541887004,4
2.1578480013575274,4
2.212745447542878,4
2.267642893728228,4
2.377540335890265,4
2.432437782075616,4
2.487335228260966,4
2.597232670423003,4
2.70713011258504,4
2.76202755877039,4
2.8169250049557406,4
2.871822451141091,4
2.981719893303128,4
3.0366173394884783,4
3.1465147816505152,4
3.2014122278358657,4
3.256309674021216,4
3.366207116183253,4
4.577870839175196,4
4.635922335919352,4
4.748973839816065,4
4.807025336560221,4
4.865076833304377,4
4.923128330048533,4
4.981179826792689,4
5.039231323536844,4
5.097282820281,4
5.155334317025156,4
5.213385813769312,4
6.716190689143152,4
8.390623443659754,4
10.763386838969202,4
13.145981735964671,4
15.174801286370297,4
18.400676856863967,4
21.44017713981503,4
25.068066360991484,4
26.9623197845396,4
29.263410228613232,4
30.97744032044457,4
31.08203249984181,4
31.18662467923905,4
31.34621685863629,4
31.45080903803353,4
31.555401217430763,4
31.659993396828,4
31.81958557622524,4
31.92417775562248,4
32.08376993501972,4
32.188362114416954,4
32.34795429381419,4
32.45254647321143,4
32.58004298067633,4
32.64894506261631,4
32.714225599283814,4
32.77578886746284,4
32.88871504654331,4
32.93841528435392,4
32.98537122746153,4
33.029877792197894,4
33.071042592722605,4
33.1089592306797,4
33.14452575435085,4
33.18090565790577,4
33.21406321888013,4
33.243386720392536,4
33.26798972030325,4
33.286470783028435,4
33.29627228350533,4
32.346147304486166,4
0.1000728384154291,5
0.1966799409280585,5
0.3062383792679169,5
0.421289879051116,5
